name,symbol,cmcRank,circulatingSupply,totalSupply,maxSupply,dateAdded,price,volume24h,marketCap,percentChange1h,percentChange24h,percentChange7d
Akropolis ,AKRO,529,1180001020.0,4000000000.0,,2019-07-19T00:00:00.000Z,0.00134983,226522.00963998,1592799.47606428,-1.7804,0.0337129,24.8753
Okschain,OKS,530,1135330000.0,14680424808.7464,17360000000.0,2020-03-09T00:00:00.000Z,0.00139914,70909.39522391,1588484.365441,-0.452942,-14.5246,-90.2062
RSK Smart Bitcoin,RBTC,531,178.308436465824,20999763.5577,,2018-12-05T00:00:00.000Z,8863.2105678,285291.87780494,1580385.21841179,-0.217383,-1.06961,15.4052
Gleec,GLEEC,532,4019820.22,20897501.5625,,2020-02-04T00:00:00.000Z,0.38632494,413062.1778283,1552956.81254198,-0.476396,2.15025,-10.901
Callisto Network,CLO,533,2463206299.85074,2504691967.25007,6500000000.0,2018-05-22T00:00:00.000Z,0.00062753,68451.6697877,1545744.64632701,0.550772,-1.15308,2.56116
Pivot Token,PVT,534,5135200000.0,31415926535.0,,2019-07-17T00:00:00.000Z,0.0002992,487826.7093865,1536440.31877312,-0.458388,-1.21215,3.7086
Eterbase Coin,XBASE,535,981921844.232143,1000000000.0,,2019-03-25T00:00:00.000Z,0.00154691,177729.72456681,1518944.67856513,-12.0309,-5.31994,-17.6683
LinkEye,LET,536,600000000.0,1000000000.0,,2018-01-25T00:00:00.000Z,0.00251893,831093.39763095,1511360.648538,-1.45937,3.56794,9.06615
ZumCoin,ZUM,537,988819491.218843,988819491.218843,10000000000.0,2018-12-28T00:00:00.000Z,0.00151116,186965.83755271,1494261.68020775,-0.00656934,4.71077,10.3515
Scry.info,DDD,538,440057074.0,1000000000.0,,2018-01-19T00:00:00.000Z,0.00338924,533054.30388282,1491457.18778746,-1.25846,-4.68655,-8.56209
Caspian,CSP,539,449036296.0,1000000000.0,,2019-04-05T00:00:00.000Z,0.00327803,299218.12098087,1471955.10482169,-0.0923954,-7.42678,-5.80402
Kuai Token,KT,540,10379351.393373,30000000.0,,2019-01-11T00:00:00.000Z,0.13973584,5697258.48636494,1450367.36616762,-0.20438,-0.905282,-0.165262
Abyss Token,ABYSS,541,228096775.044413,508628132.04107,,2018-06-07T00:00:00.000Z,0.00635194,1985320.13758532,1448857.39734169,0.036324,-0.578585,-7.60913
Ether Zero,ETZ,542,169381459.9,211410872.8,,2018-06-05T00:00:00.000Z,0.00849251,63185.99835854,1438473.66383564,0.887206,-2.12854,-0.286215
Airbloc,ABL,543,252376419.415173,373217500.0,,2018-08-13T00:00:00.000Z,0.00558696,61292.20725811,1410017.29766578,1.26754,75.0372,38.2384
Trias,TRY,544,2300000000.27389,10000000000.0,,2019-05-24T00:00:00.000Z,0.00061245,1057749.47219717,1408624.18636124,-0.569102,-3.42005,-19.9178
Ferrum Network,FRM,545,127236355.106097,329218749.0,331718750.0,2019-08-08T00:00:00.000Z,0.01089754,410883.3630632,1386563.61914832,-6.14373,-2.40645,7.99314
Penta,PNT,546,21014319520.9411,50000000000.0,100000000000.0,2018-04-30T00:00:00.000Z,6.561e-05,63047.49791597,1378670.94940564,-0.0744018,3.95755,9.95283
VNDC,VNDC,547,31954122482.0,118691454400.0,,2019-11-07T00:00:00.000Z,4.278e-05,363979.47516427,1367034.8740955,-0.16414,0.0126517,0.224861
Zero,ZER,548,8328576.34460575,8375687.90807661,17000000.0,2017-03-20T00:00:00.000Z,0.15592181,92858.39731239,1298606.7000898,-0.227115,2.92685,-9.74274
ChatCoin,CHAT,549,690000640.0,1000000000.0,,2018-01-19T00:00:00.000Z,0.00187896,3494883.42951885,1296482.32017511,-0.445981,8.85832,54.9046
YEE,YEE,550,1365218125.0,10000000000.0,,2018-01-20T00:00:00.000Z,0.00092695,134103.25474253,1265494.18032505,-3.88895,-7.69691,1.42774
Blue Whale EXchange,BWX,551,43217194.2318077,64320000.0,64320000.0,2018-07-23T00:00:00.000Z,0.02898343,699053.2611071,1252582.39853168,0.156956,-11.0897,-11.5832
Opacity,OPQ,552,129310495.49932,130000000.0,130000000.0,2018-12-12T00:00:00.000Z,0.00960106,101447.09606053,1241517.51060023,-1.35383,4.26329,12.0896
DAEX,DAX,553,354666701.5562,2000000000.0,,2018-05-02T00:00:00.000Z,0.00349002,1066686.5709674,1237795.19086834,-3.3336,-5.33226,-4.46172
Vexanium,VEX,554,703869976.01,703869976.01,1000000000.0,2018-07-31T00:00:00.000Z,0.00175817,62699.88317543,1237521.06952314,-0.0145026,-3.38701,1.26632
TokenPay,TPAY,555,16915711.9709618,21120938.5150856,25000000.0,2018-04-05T00:00:00.000Z,0.07281469,6206244.31133547,1231712.25249416,-3.38289,-3.60983,-13.9056
Axe,AXE,556,5260967.89622317,5260967.89622317,21000000.0,2019-05-08T00:00:00.000Z,0.2317254,1518841.94336164,1219099.91059938,0.245023,-3.12288,-8.42469
Origin Sport,ORS,557,299999850.0,300000000.0,,2018-06-27T00:00:00.000Z,0.00405838,2325092.74209925,1217514.88537425,0.605473,1.61642,16.9721
Tolar,TOL,558,252599722.639874,887389430.830107,,2018-10-04T00:00:00.000Z,0.00479236,239098.19794851,1210547.93988333,0.0606754,-2.31039,12.0124
Pigeoncoin,PGN,559,5143199865.0,5143199865.0,21000000000.0,2018-07-30T00:00:00.000Z,0.00022591,73585.55930501,1161905.14549827,-0.455168,3.04841,-2.02568
Peerplays,PPY,560,4501540.95289,5589336.46196,,2017-06-13T00:00:00.000Z,0.25204501,138494.79633746,1134590.92763072,-0.184032,-1.52997,13.6112
ATC Coin,ATCC,561,381043680.285715,410000000.0,410000000.0,2018-07-31T00:00:00.000Z,0.00294164,150365.32869692,1120893.40010349,-0.200305,-9.04591,-10.2973
Footballcoin,XFC,562,374660526.033351,1000000000.0,,2019-01-03T00:00:00.000Z,0.00299052,67998.8891179,1120429.43780435,-1.32314,0.8199,27.7327
Bottos,BTO,563,546000153.26,1000000000.0,,2018-01-14T00:00:00.000Z,0.00203437,491603.21876702,1110768.03493674,0.199073,0.322082,8.42638
Remme,REM,564,944115826.2438,1000000000.0,,2018-02-26T00:00:00.000Z,0.00117384,83583.46745055,1108243.8692059,-0.3295,-4.97275,-6.33699
Xensor,XSR,565,354932163.694,5000000000.0,5000000000.0,2019-10-21T00:00:00.000Z,0.00307816,3341313.03197204,1092537.86012755,-1.1387,6.78462,14.8687
ESBC,ESBC,566,22805892.6174516,23316852.5094208,30000000.0,2019-04-22T00:00:00.000Z,0.04767753,78802.01298046,1087328.70015956,-7.13845,20.7349,58.0681
Fountain,FTN,567,88674657.8900218,2208919510.99,,2019-01-02T00:00:00.000Z,0.01199183,61172.54665792,1063371.53713334,-0.68797,-1.61816,-0.225422
AI Doctor,AIDOC,568,559961939.474,777777777.0,,2018-01-10T00:00:00.000Z,0.00187341,434034.50651082,1049038.09112078,2.39718,17.8086,-4.0549
Zipper,ZIP,569,16199999812.0,100000000000.0,,2018-05-28T00:00:00.000Z,6.416e-05,687343.80703198,1039422.05913411,0.448982,-7.36518,1.82853
BOLT,BOLT,570,991283100.0,995000000.0,,2019-04-05T00:00:00.000Z,0.00101985,327107.02636072,1010955.8230368,0.0547196,1.67195,7.66128
Semux,SEM,571,12712343.0,12712343.0,32000000.0,2018-08-02T00:00:00.000Z,0.07880726,86600.17181983,1001824.90661264,-1.6526,36.8952,-10.3156
Coinsbit Token,CNB,572,1331266628.0,1350000000.0,1500000000.0,2020-01-07T00:00:00.000Z,0.00073686,159809.19741351,980957.33404877,-0.504599,-9.23793,-8.56256
PlayCoin [ERC20],PLX,573,989236313.787,1000000000.0,,2018-07-15T00:00:00.000Z,0.00097837,4691409.15353437,967836.85501569,4.20305,-24.49,-12.225
CPChain,CPC,574,376765852.26693,999999999.17173,,2018-01-30T00:00:00.000Z,0.0025261,167224.61063786,951747.08799871,-0.617001,-3.478,2.10675
Primas,PST,575,52692564.7534,101342465.753,,2017-08-28T00:00:00.000Z,0.0180057,1292909.65816262,948766.49856338,0.0678909,-2.1497,-2.17345
Cryptobuyer,XPT,576,55058630.5187104,155254440.0,,2020-04-02T00:00:00.000Z,0.01643624,83379.84420939,904956.6055763,-2.39862,-4.01295,5.5511
Mercury,MER,577,100000000.0,100000000.0,,2017-03-30T00:00:00.000Z,0.0084447,110798.33939292,844470.193665,-2.35795,-25.0876,121.911
TurtleCoin,TRTL,578,72001363652.94,72001363652.94,1000000000000.0,2018-07-23T00:00:00.000Z,1.147e-05,1054055.65233581,825677.37776145,-1.09166,-0.869347,5.60642
Moneytoken,IMT,579,9430337526.88265,19155705310.11,,2018-08-30T00:00:00.000Z,8.524e-05,55379.45252732,803884.62693348,2.21814,-0.448413,1.22556
Eureka Coin,ERK,580,66451237.75,149087874.45,,2019-11-26T00:00:00.000Z,0.01204426,110982.76793525,800355.68860965,-0.299413,-3.15427,-22.7894
Era Swap,ES,581,19645800.971087,1347961718.19287,,2019-10-31T00:00:00.000Z,0.03981504,1387949.02421881,782198.27596759,-0.155012,1.2105,27.3407
Bitcoin Free Cash,BFC,582,891925.0,4041925.0,21000000.0,2019-12-18T00:00:00.000Z,0.87677864,403619.48906499,782020.7880958,-0.271723,-5.0194,-7.52815
Isiklar Coin,ISIKC,583,2225240.0,100000000.0,100000000.0,2020-04-16T00:00:00.000Z,0.3386543,205103.75934711,753587.08897335,0.0584085,-0.757342,-7.37907
0xBitcoin,0xBTC,584,5736550.0,20999984.0,,2018-06-04T00:00:00.000Z,0.12821177,941841.70203745,735493.25375167,-1.71456,-7.18038,-2.58436
WeShow Token,WET,585,159732931.179,1250000000.0,,2018-11-01T00:00:00.000Z,0.0044906,606463.09668607,717297.07727967,0.903546,0.958911,20.9631
Nasdacoin,NSD,586,21718905.9764551,21718905.9764551,84000000.0,2018-08-22T00:00:00.000Z,0.0323061,378671.05513141,701653.10854434,0.678053,-0.0160611,5.20431
QChi,QCH,587,32499727.3473844,92000000.0,,2018-10-31T00:00:00.000Z,0.02152452,93946.18925178,699540.99660611,-0.17297,-2.48756,-0.778724
Eden,EDN,588,600000000.0,1000000000.0,,2018-09-17T00:00:00.000Z,0.00116089,420071.48909518,696535.995222,-6.83272,-9.99979,-12.7204
BitBall,BTB,589,191238893.858354,1000000000.0,,2019-01-10T00:00:00.000Z,0.00361666,213379.02819263,691645.9491826,1.13428,196.37,137.744
Ubex,UBEX,590,3176495353.04961,3991086980.811,,2018-08-13T00:00:00.000Z,0.00021561,376011.08791085,684891.25283077,0.263887,-5.16106,-18.5962
MultiVAC,MTV,591,3883528000.33333,8000000000.0,10000000000.0,2019-04-11T00:00:00.000Z,0.00017467,192037.3275834,678346.2353198,-1.00266,-1.06774,-13.4122
Internxt,INXT,592,629609.543,629609.543,629610.0,2017-10-07T00:00:00.000Z,1.03899832,70225.80805058,654163.26049917,0.296736,2.98997,-7.62799
Proton Token,PTT,593,8289433861.28747,10000000000.0,,2018-07-19T00:00:00.000Z,7.891e-05,192653.02546306,654158.80488592,-0.00285554,-8.81232,9.63001
IQ.cash,IQ,594,3896162.5,11296162.5,56900000.0,2018-09-12T00:00:00.000Z,0.16594629,2129505.92572076,646553.6995431,2.28741,33.1589,79.7659
MobileGo,MGO,595,99996877.0,99996877.0,,2017-06-11T00:00:00.000Z,0.006363,6893324.38660552,636280.48846175,1.95444,20.0613,71.7318
Digital Gold,GOLD,596,11545.317,17190.192,,2019-11-18T00:00:00.000Z,54.27374871,24668905.5326811,626607.63365261,-1.57243,-2.74257,-4.38749
On.Live,ONL,597,21622302.5953272,59725382.2185585,,2018-07-05T00:00:00.000Z,0.02882184,67904.98783373,623194.54306861,0.00165867,19.5904,112.971
StableUSD,USDS,598,752797.850357056,90000500177.9594,,2019-02-05T00:00:00.000Z,0.82273993,125603.0897678,619356.85263558,-0.327685,-6.85221,-14.0806
Safe Haven,SHA,599,3005855396.0,8500000000.0,,2019-04-02T00:00:00.000Z,0.00019936,63238.64098541,599260.64927005,-0.3385,-4.53041,21.3638
Sessia,KICKS,600,6145759.45571843,100000000.0,,2019-08-21T00:00:00.000Z,0.09655378,12245386.1885951,593396.29019432,0.110928,-1.89196,-10.0733
SafeInsure,SINS,601,15730287.21,15730287.21,21000000.0,2018-10-01T00:00:00.000Z,0.03718603,960899.84748059,584946.91475232,0.407084,-3.43096,-7.11634
Qwertycoin,QWC,602,122979899677.499,122979899677.499,184467440737.0,2019-05-16T00:00:00.000Z,4.64e-06,50749.4105478,570014.13831912,7.08792,15.7415,2.04461
Insureum,ISR,603,214048583.434494,290000000.0,,2018-10-18T00:00:00.000Z,0.00259633,212247.69123167,555741.61400515,1.20788,-11.0289,32.3223
Nexxo,NEXXO,604,214654883.599976,100000000000.0,,2019-09-27T00:00:00.000Z,0.00256507,269058.42564822,550605.85655754,-0.342998,-6.74641,8.56301
TEMCO,TEMCO,605,3277456055.4736,6000000000.0,6000000000.0,2019-02-04T00:00:00.000Z,0.00016328,77901.83939558,535156.67139614,0.00328598,0.826716,6.76884
Business Credit Substitute,BCS,606,1775710.5,68000000.0,,2019-09-30T00:00:00.000Z,0.29867852,69812.71493219,530366.58141779,-0.999437,-7.13917,167.957
Cappasity,CAPP,607,540880819.3,663271024.72,,2017-12-06T00:00:00.000Z,0.0009712,69785.53907677,525306.11409372,0.373956,-1.81398,14.6676
CoTrader,COT,608,15728056896.0,20000000000.0,,2019-03-07T00:00:00.000Z,3.337e-05,88836.33839277,524861.30345836,-0.549764,-2.79896,-6.27264
SafeCapital,SCAP,609,1246041.81,1501681.04,6600000.0,2019-12-05T00:00:00.000Z,0.39931496,1125449.93397227,497563.13426994,-3.80298,-9.11359,-48.3178
ImageCoin,IMG,610,9035930.39282176,9585430.3928081,21000000.0,2019-07-23T00:00:00.000Z,0.05478352,1329595.82171702,495020.04452035,0.56387,-5.21653,-5.54898
MenaPay,MPAY,611,132577055.6052,400000000.0,,2019-06-10T00:00:00.000Z,0.00368552,207068.27157596,488615.65388594,-13.2726,-1.22008,5.55772
Rate3,RTE,612,889382387.973647,1000000000.0,,2018-06-27T00:00:00.000Z,0.00054234,55365.54520967,482350.16242244,-0.260011,-2.02295,-9.41344
Spiking,SPIKE,613,442894597.980012,5000000000.0,,2019-07-15T00:00:00.000Z,0.0010667,315621.59713084,472435.30980644,-0.206724,-1.3481,6.78843
PUBLISH,NEWS,614,249300147.8654,10000000000.0,,2019-09-17T00:00:00.000Z,0.00181304,62257.86409348,451992.16461725,1.37933,1.25108,-41.1858
Friendz,FDZ,615,525632726.02698,1131842156.38066,,2018-04-04T00:00:00.000Z,0.00084708,66741.35617262,445254.26137211,-2.98945,-20.2274,-32.6171
SmileyCoin,SMLY,616,15806193400.175,30339280000.0,48000000000.0,2015-01-28T00:00:00.000Z,2.806e-05,51446.45570048,443521.78680891,-0.0641071,0.274033,5.08082
COVA,COVA,617,2496011000.0,6500000000.0,,2018-12-26T00:00:00.000Z,0.00017687,538810.80739081,441461.48850355,-0.915737,-1.29079,3.82785
PIXEL,PXL,618,37187742.7493473,987500000.0,,2019-07-10T00:00:00.000Z,0.0117777,380764.62888846,437985.93710891,0.903983,0.559256,-1.13802
SnowGem,XSG,619,24491607.5,24568700.0,84096000.0,2018-07-10T00:00:00.000Z,0.01699687,90094.73536664,416280.68574366,-0.871112,-4.29193,-1.09757
Bob's Repair,BOB,620,183640758.170944,360000000.0,,2018-07-03T00:00:00.000Z,0.00220569,359140.21974794,405053.68334885,0.292956,-0.936988,17.8442
DOS Network,DOS,621,335750000.0,950000000.0,,2019-03-22T00:00:00.000Z,0.00120392,94440.41969372,404216.16698759,0.0223884,-6.15491,17.6137
QuadrantProtocol,EQUAD,622,358025330.389664,1000000000.0,,2018-12-04T00:00:00.000Z,0.00111931,225159.89623024,400741.78504519,2.37211,7.27457,1.48076
TigerCash,TCH,623,55999900.0,1000000000.0,,2019-03-19T00:00:00.000Z,0.00692691,2859351.5302751,387906.30471973,1.46802,-0.0417476,0.924284
Lobstex,LOBS,624,19243514.7269921,19243526.7269817,78600000.0,2018-08-22T00:00:00.000Z,0.0200568,185505.36985519,385963.25624733,-0.176286,0.107718,12.0489
EvenCoin,EVN,625,31247621.4976639,31247851.3444952,100000000.0,2018-09-10T00:00:00.000Z,0.01154348,531644.05453958,360706.16478755,-0.536423,-4.21305,8.89406
Conceal,CCX,626,7284315.0,16096290.0,200000000.0,2019-02-08T00:00:00.000Z,0.04919018,128706.88333118,358316.78555085,-0.865701,-2.95551,14.6116
Streamit Coin,STREAM,627,12379765.6830061,12379765.6830061,840000000.0,2019-09-02T00:00:00.000Z,0.02712002,72227.60321704,335739.52539304,3.03563,-18.5457,-28.6568
DATx,DATX,628,1391302551.32762,10000000000.0,,2018-03-08T00:00:00.000Z,0.00022908,571663.01842997,318719.13437176,-1.5465,-1.06846,-4.92731
ODUWA,OWC,629,2349850.0,14739803.3674,,2019-02-25T00:00:00.000Z,0.13506893,65730.33600212,317391.73024558,1.61103,-6.57133,15.6997
KickToken,KICK,630,44118025432.3631,1251018436298.03,,2017-10-04T00:00:00.000Z,6.67e-06,150512.44522819,294460.83240795,-1.11366,2.19596,3.06139
BitCash,BITC,631,20564607.6258,30001559.321,,2019-05-24T00:00:00.000Z,0.01394088,73953.88594663,286688.81954692,2.88005,-2.15269,81.1818
LocalCoinSwap,LCS,632,52794392.8715704,72272169.642,,2018-07-25T00:00:00.000Z,0.0052446,79605.83769795,276885.70307264,-0.920242,-1.34812,15.116
Actinium,ACM,633,20392050.0,20392050.0,84000000.0,2018-10-04T00:00:00.000Z,0.01289077,265314.4442406,262869.29433297,0.390354,-2.68991,17.7405
Electrify.Asia,ELEC,634,529591778.601864,749999945.272418,,2018-03-09T00:00:00.000Z,0.0004782,81970.32534245,253249.90360391,-0.071753,2.70079,-1.07372
TCASH,TCASH,635,35200000.0,88000000.0,,2019-06-06T00:00:00.000Z,0.00670757,109839.11498238,236106.59386371,-2.24735,-7.16665,1.39567
MalwareChain,MALW,636,1531700.05839981,3962715.34713778,,2020-02-09T00:00:00.000Z,0.15323835,173345.58417554,234715.19045742,2.52698,2.03051,-31.3585
Yocoin,YOC,637,369659254.537606,554925922.736552,,2016-01-21T00:00:00.000Z,0.00062301,151287.57778197,230300.86793753,16.1842,-3.69366,-34.6061
Project WITH,WIKEN,638,335440119.937499,1057786429.0,,2019-11-09T00:00:00.000Z,0.00065662,66927.79385917,220258.14318859,-0.2977,-0.755951,13.47
MESG,MESG,639,72413034.9816843,250000000.0,,2019-03-15T00:00:00.000Z,0.00282687,959114.61636575,204702.36593894,-0.450596,-5.02688,-40.0085
HOQU,HQX,640,169144017.658112,275854380.0,,2018-03-08T00:00:00.000Z,0.00113847,1428153.26753635,192566.05965951,-0.258538,-3.89116,9.41102
Bigbom,BBO,641,335947891.168832,1993751536.60543,,2018-06-04T00:00:00.000Z,0.00056958,109257.33816887,191348.14235517,-0.190809,17.6967,-2.0475
InvestDigital,IDT,642,62297802.8505056,800000000.0,,2018-01-16T00:00:00.000Z,0.0030472,60072.31815756,189834.03038254,0.058161,-3.10413,8.21908
Omnitude,ECOM,643,64813301.337384,74413301.337384,,2018-08-06T00:00:00.000Z,0.00291762,2512949.0568283,189100.9079619,3.28287,22.4117,11.9689
GoNetwork,GOT,644,71994619.805848,100000000.0,,2018-07-05T00:00:00.000Z,0.00241801,3411813.05985743,174083.91295026,0.625202,2.21359,-37.7776
Dynamite,DYNMT,645,377470.12,846947.7,900000.0,2019-07-31T00:00:00.000Z,0.4426585,93329.93963335,167090.35746695,-0.184259,-2.55163,-7.06781
Catex Token,CATT,646,784234341.0,1281915488.0,,2019-10-14T00:00:00.000Z,0.00019898,51281.0683109,156049.61436749,-0.317378,-5.10258,13.2422
Swapcoinz,SPAZ,647,10601449.1404824,30000000.0,,2019-10-31T00:00:00.000Z,0.01378769,148726.28834176,146169.5470165,0.155013,-5.06347,1.76709
Bazooka Token,BAZ,648,1086402.026,2500000.0,,2019-12-16T00:00:00.000Z,0.11945281,70552.27077658,129773.77195011,0.233423,-2.73914,3.85435
DAV Coin,DAV,649,691710113.326329,1380276937.55282,,2018-08-23T00:00:00.000Z,0.00018147,182819.8507382,125524.80585786,0.812241,-18.9439,16.8619
Rupiah Token,IDRT,650,1451999070.0,161962000000.0,,2019-09-24T00:00:00.000Z,6.768e-05,78893.27815079,98265.79590357,-0.0248808,-0.744674,3.92284
Evedo,EVED,651,12356589.6878199,17756589.687825,,2019-05-21T00:00:00.000Z,0.00734214,3404793.08846831,90723.80335601,-3.14726,-15.9573,48.3096
Kalkulus,KLKS,652,17557565.1463824,18232645.1463824,,2018-08-01T00:00:00.000Z,0.0041779,50778.21692579,73353.69178466,-2.27186,-1.34349,14.5411
InterValue,INVE,653,127892710.434,4000000000.0,,2018-11-06T00:00:00.000Z,0.00055929,53907.14953385,71528.64191548,1.23306,-7.63103,-18.2136
Transcodium,TNS,654,58684292.7930838,87600000.0,,2018-05-04T00:00:00.000Z,0.00121046,67114.55442545,71035.12249712,-0.192438,-1.50602,9.05673
Elysian,ELY,655,97966210.0806116,260000000.0,1000000000.0,2018-07-19T00:00:00.000Z,0.00066319,972874.39500065,64970.05515851,-1.75446,-4.16642,11.4841
SounDAC,XSD,656,14581805.8361,18081805.8361,,2015-05-07T00:00:00.000Z,0.00421568,63741.78988562,61472.15634541,-0.421098,-2.89611,4.41431
UNICORN Token,UNI,657,106912508.514,9800000000.0,,2019-08-29T00:00:00.000Z,0.00040847,94996.91872602,43670.13740079,0.802519,-36.9645,-22.6781
BitNautic Token,BTNT,658,19078646.6034834,49993220.5868177,,2018-11-28T00:00:00.000Z,0.00204451,266259.73043322,39006.42242295,-0.202402,-9.24071,-4.97131
Egoras,EGR,659,220845056.06,221821462.0,,2019-12-30T00:00:00.000Z,9.722e-05,71433.69303978,21470.32976723,13.0804,6.24576,6.39989
Fox Trading,FOXT,660,9105354.9434,9235355.0,,2018-07-25T00:00:00.000Z,0.00227305,52830.91337254,20696.95220436,7.21082,1.70925,11.6862
Innovative Bioresearch Classic,INNBCL,661,6.12989858989374e+19,6.12989858989374e+19,,2019-03-13T00:00:00.000Z,0.0,0.25088509,129305290333.24953,-0.204004,-2.42811,6.88865
TAGZ5,TAGZ5,662,385792496.935365,500000000.0,,2019-11-28T00:00:00.000Z,5.71652747,24904.10909033,2205393406.6283693,-0.198756,-0.22414,22.0686
Storeum,STO,663,278998364.0,279000000.0,,2019-07-24T00:00:00.000Z,2.94074493,0.0,820463023.3622606,-1.42109e-14,4.68958e-13,149.819
ThoreCoin,THR,664,86686.0215,100000.0,,2018-08-10T00:00:00.000Z,1726.27485905,28563.08343509,149643899.5465178,-0.198905,-1.34745,15.687
Insight Chain,INB,665,349902689.082001,10000000000.0,,2018-08-08T00:00:00.000Z,0.40534569,236.85970258,141831547.9741612,0.715253,0.837679,6.50339
Baer Chain,BRC,666,174000000.0,580000000.0,580000000.0,2018-12-28T00:00:00.000Z,0.77857599,12279.55679871,135472221.54799202,0.0991208,1.50203,2.85307
Flexacoin,FXC,667,27647916667.0,27647916667.0,100000000000.0,2019-03-22T00:00:00.000Z,0.00333479,44201.56420631,92200098.32421322,0.0501958,10.5498,7.00793
inSure,SURE,668,3553964973.79242,88000000000.0,88000000000.0,2020-01-07T00:00:00.000Z,0.01751223,34668.65470857,62237836.79857058,-0.196965,-4.69405,4.8257
Bytecoin,BCN,669,184066828814.059,184066828814.059,184470000000.0,2014-06-17T00:00:00.000Z,0.00026219,44580.93135301,48259786.82955547,-1.00092,0.408727,6.77976
Joule,JUL,670,1010499999.0,200000000000.0,,2019-11-26T00:00:00.000Z,0.04523015,0.0,45705069.02691744,0.0,-3.55271e-13,1.54898e-12
ThoreNext,THX,671,21652254.0,210000000.0,210000000.0,2019-05-17T00:00:00.000Z,2.04806245,10458.68690416,44345168.34581523,-0.206724,-7.15089,16.7203
Bankera,BNK,672,24618912107.7426,25000000000.0,,2018-06-04T00:00:00.000Z,0.00174317,21620.93991346,42914858.87424509,0.719319,4.77918,13.8959
ZEON,ZEON,673,25631716490.2136,50000000000.0,,2019-03-15T00:00:00.000Z,0.00125095,41330.61062343,32064024.65062625,-0.382514,3.70817,-10.2228
Buggyra Coin Zero,BCZERO,674,2010775988.46,10000000000.0,,2018-10-09T00:00:00.000Z,0.01544116,3570.47379785,31048707.54585612,-0.179593,-4.11212,-3.46405
Mooncoin,MOON,675,226714487409.178,226714487409.178,,2014-01-06T00:00:00.000Z,0.00012676,87.44685304,28739278.55379768,-0.214477,240.866,39.8324
Ethereum Meta,ETHM,676,50010379197.9455,99000000000.0,,2018-11-02T00:00:00.000Z,0.00053335,1.78609268,26673015.54098103,-0.201166,-6.01317,-43.7927
Cryptoindex.com 100,CIX100,677,62409479.6322612,300000000.0,,2019-07-04T00:00:00.000Z,0.41861601,7013.57879695,26125607.4028191,-0.092638,-11.9933,-21.0156
UNI COIN,UNI,678,60009414.2366823,1000000000.0,,2019-07-17T00:00:00.000Z,0.42285234,0.0,25375121.35334946,-4.26326e-14,3.2685e-13,5.82645e-13
Dynamic Trading Rights,DTR,679,1559574127.0,2573824127.0,,2017-12-20T00:00:00.000Z,0.01376497,36488.41642179,21467492.61179043,-0.173778,0.273344,7.69888
1irstcoin,FST,680,36354829.383676,100000000.0,,2019-04-08T00:00:00.000Z,0.58741076,39241.19508334,21355217.86962957,-0.0283274,-8.72722,11.9319
Ecoreal Estate,ECOREAL,681,208919604.626801,1000000000.0,,2018-09-25T00:00:00.000Z,0.10204756,280.26698531,21319735.0597546,-1.14835,10.3824,17.0659
AgaveCoin,AGVC,682,390619593.0,35000000000.0,,2019-01-04T00:00:00.000Z,0.05447207,29882.9171155,21277857.36960178,-0.20712,-5.36956,1.31821
CRYPTO20,C20,683,40285602.5591672,40656081.9801672,,2018-01-22T00:00:00.000Z,0.49675776,2162.99885484,20012185.60640696,9.6017,32.0755,5.75093
NEXT,NET,684,40491818.4441558,116503818.444156,,2019-03-11T00:00:00.000Z,0.4823849,20166.01928527,19532641.66126647,0.0654098,-0.0591756,-1.66808
Tratin,TRAT,685,112002966735.037,144287391827.436,,2019-06-11T00:00:00.000Z,0.00017086,24.66271003,19137162.70308327,-0.204004,2.63935,8.22721
Bitcoin 2,BTC2,686,17356434.195,17356434.195,21000000.0,2019-05-28T00:00:00.000Z,1.08265896,2054.59526766,18791099.06897911,-0.752024,-2.4268,9.38991
Envion,EVN,687,127425493.562228,127425493.562228,,2018-02-15T00:00:00.000Z,0.14234181,114.88602336,18137975.15015334,-0.188838,-1.22207,-7.36356
BTU Protocol,BTU,688,70014119.7566469,100000000.0,100000000.0,2019-02-11T00:00:00.000Z,0.24946452,26308.49471707,17466038.67063272,-0.195927,-3.37415,3.82844
CasinoCoin,CSC,689,39892741925.8766,39999997048.5,,2018-01-16T00:00:00.000Z,0.0004266,24318.87603086,17018204.18164543,-1.03959,-5.77609,-0.464965
CryptoVerificationCoin,CVCC,690,582595.49469,36000000.0,,2019-07-23T00:00:00.000Z,27.72635653,39004.37132061,16153250.39924578,-0.205488,-1.61157,9.68778
Jewel,JWL,691,54710035.0,300000000.0,,2019-03-13T00:00:00.000Z,0.28800813,33980.73743832,15756935.0484226,0.948226,0.703106,-4.80961
Obyte,GBYTE,692,745028.687428186,1000000.0,1000000.0,2016-12-27T00:00:00.000Z,21.06739793,729.94065704,15695815.82999728,-1.158,-1.98733,2.98856
EDC Blockchain,EDC,693,2670646025.0,5330754414.894,,2016-08-24T00:00:00.000Z,0.00587425,568.77318802,15688033.15581701,-0.783623,-1.32658,2.72453
CONTRACOIN,CTCN,694,11981067.5,100000000.0,100000000.0,2020-03-13T00:00:00.000Z,1.21727473,49457.32396776,14584250.69790734,-1.58774,7.74478,-5.43617
